1,2
2,2
3,2
4,4
5,8
6,8
7,9
8,14
9,15
10,20
11,25
12,30
13,36
14,39
15,44
16,51
17,65
18,83
19,98
20,108
21,121
22,137
23,145
24,171
25,192
26,213
27,242
28,267
29,286
30,304
31,323
32,355
33,383
34,418
35,442
36,469
37,485
38,508
39,526
40,553
41,587
42,617
43,643
44,662
45,693
46,716
47,747
48,772
49,804
50,837
51,885
52,928
53,967
54,1000
55,1039
56,1081
57,1107
58,1144
59,1177
60,1237
61,1281
62,1347
63,1405
64,1440
65,1487
66,1524
67,1565
68,1611
69,1665
70,1718
71,1776
72,1838
73,1912
74,1970
75,2009
76,2059
77,2122
78,2206
79,2270
80,2343
81,2411
82,2488
83,2563
84,2636
85,2689
86,2765
87,2823
88,2884
89,2948
90,3029
91,3108
92,3209
93,3276
94,3348
95,3419
96,3474
97,3532
98,3613
99,3705
100,3779
101,3843
102,3939
103,4012
104,4115
105,4188
106,4278
107,4389
108,4460
109,4558
110,4638
111,4710
112,4806
113,4890
114,4997
115,5089
116,5190
117,5296
118,5394
119,5493
120,5590
121,5704
122,5794
123,5892
124,5987
125,6066
126,6143
127,6218
128,6300
129,6377
130,6456
131,6551
132,6636
133,6711
134,6770
135,6829
136,6895
137,6956
138,7010
139,7062
140,7128
141,7186
142,7235
143,7280
144,7313
145,7349
146,7396
147,7451
148,7488
149,7525
150,7551
151,7585
152,7608
153,7629
154,7651
155,7705
156,7756
157,7793
158,7826
159,7848
160,7867
161,7888
162,7899
163,7917
164,7927
165,7935
166,7948
167,7959
168,7965
169,7972
170,7974
171,7980
172,7984
173,7991
174,8004
175,8012
176,8017
177,8022
178,8024
179,8026
180,8027
181,8027
182,8027
183,8029
