1,2
2,5
3,8
4,11
5,14
6,18
7,19
8,25
9,32
10,39
11,45
12,67
13,70
14,75
15,84
16,92
17,100
18,107
19,122
20,134
21,149
22,163
23,179
24,198
25,227
26,244
27,275
28,289
29,321
30,345
31,363
32,390
33,406
34,424
35,456
36,478
37,499
38,529
39,576
40,608
41,624
42,662
43,708
44,754
45,814
46,858
47,899
48,949
49,1006
50,1049
51,1098
52,1161
53,1214
54,1256
55,1326
56,1379
57,1420
58,1460
59,1504
60,1561
61,1636
62,1713
63,1793
64,1871
65,1937
66,2026
67,2102
68,2184
69,2270
70,2339
71,2414
72,2499
73,2589
74,2666
75,2776
76,2853
77,2911
78,2990
79,3053
80,3128
81,3226
82,3311
83,3416
84,3525
85,3630
86,3701
87,3802
88,3901
89,4015
90,4087
91,4183
92,4303
93,4430
94,4547
95,4688
96,4791
97,4903
98,5001
99,5126
100,5228
101,5334
102,5439
103,5536
104,5653
105,5780
106,5886
107,6004
108,6128
109,6234
110,6330
111,6408
112,6515
113,6592
114,6646
115,6708
116,6777
117,6841
118,6907
119,6972
120,7037
121,7087
122,7146
123,7192
124,7263
125,7315
126,7360
127,7409
128,7460
129,7496
130,7521
131,7563
132,7599
133,7638
134,7668
135,7707
136,7736
137,7766
138,7788
139,7810
140,7829
141,7848
142,7854
143,7860
144,7864
145,7865
146,7870
147,7870
148,7871
149,7873
150,7873
151,7873
152,7873
153,7873
154,7873
155,7873
156,7873
157,7873
158,7873
159,7873
160,7873
161,7873
162,7873
163,7873
164,7873
165,7873
166,7873
167,7873
168,7873
169,7873
170,7873
171,7873
172,7873
173,7873
174,7873
175,7873
176,7873
177,7873
178,7873
179,7873
180,7873
181,7873
182,7873
183,7873
184,7873
185,7873
186,7873
187,7873
188,7873
189,7873
190,7873
191,7873
192,7873
193,7873
194,7873
195,7873
196,7873
197,7873
198,7873
199,7873
200,7873
201,7873
202,7873
203,7873
204,7873
205,7873
206,7873
207,7873
208,7873
209,7873
210,7873
211,7873
212,7873
213,7873
214,7873
215,7873
216,7873
217,7873
218,7873
219,7873
220,7873
221,7873
222,7873
223,7873
224,7873
225,7873
226,7873
227,7873
228,7873
229,7873
230,7873
231,7873
232,7873
233,7873
234,7873
235,7873
236,7873
237,7873
238,7873
239,7873
240,7873
241,7873
242,7873
243,7873
244,7873
245,7873
246,7873
247,7873
248,7873
249,7873
250,7873
251,7873
252,7873
253,7873
254,7873
255,7873
256,7873
257,7873
258,7873
259,7873
260,7873
261,7873
262,7873
263,7873
264,7873
265,7873
266,7873
267,7873
268,7873
269,7873
270,7873
271,7873
272,7873
273,7873
274,7873
275,7873
276,7873
277,7873
278,7873
279,7873
280,7873
281,7873
282,7873
283,7873
284,7873
285,7873
286,7873
287,7873
288,7873
289,7873
290,7873
291,7873
292,7873
293,7873
294,7873
295,7873
296,7873
297,7873
298,7873
299,7873
300,7873
301,7873
302,7873
303,7873
304,7873
305,7873
306,7873
307,7873
308,7873
309,7873
310,7873
311,7873
312,7873
313,7873
314,7873
315,7873
316,7873
317,7873
318,7873
319,7873
320,7873
321,7873
322,7873
323,7873
324,7873
325,7873
326,7873
327,7873
328,7873
329,7873
330,7873
331,7873
332,7873
333,7873
334,7873
335,7873
336,7873
337,7873
338,7873
339,7873
340,7873
341,7873
342,7873
343,7873
344,7873
345,7873
346,7873
347,7873
348,7873
349,7873
350,7873
351,7873
352,7873
353,7873
354,7873
355,7873
356,7873
357,7873
358,7873
359,7873
360,7873
361,7873
362,7873
363,7873
364,7873
365,7873
366,7873
367,7873
368,7873
369,7873
370,7873
371,7873
372,7873
373,7873
374,7873
375,7873
376,7873
377,7873
378,7873
379,7873
380,7873
381,7873
382,7873
383,7873
384,7873
385,7873
386,7873
387,7873
388,7873
389,7873
390,7873
391,7873
392,7873
393,7873
394,7873
395,7873
396,7873
397,7873
398,7873
399,7873
400,7873
