1,2
2,5
3,9
4,18
5,19
6,22
7,26
8,33
9,38
10,43
11,48
12,55
13,67
14,91
15,104
16,121
17,131
18,141
19,165
20,188
21,213
22,224
23,238
24,249
25,268
26,281
27,297
28,316
29,330
30,349
31,372
32,390
33,416
34,443
35,468
36,505
37,532
38,558
39,583
40,611
41,630
42,653
43,672
44,702
45,725
46,755
47,782
48,814
49,850
50,909
51,950
52,1004
53,1044
54,1096
55,1141
56,1185
57,1230
58,1283
59,1323
60,1382
61,1441
62,1500
63,1574
64,1638
65,1698
66,1758
67,1831
68,1895
69,1967
70,2030
71,2092
72,2142
73,2208
74,2272
75,2335
76,2400
77,2460
78,2512
79,2600
80,2665
81,2753
82,2753
83,2753
84,2753
85,2753
86,2753
87,2753
88,2753
89,2753
90,2753
91,2753
92,2753
93,2753
94,2753
95,2753
96,2753
97,2753
98,2753
99,2753
100,2753
101,2753
102,2753
103,2753
104,2753
105,2753
106,2753
107,2753
108,2753
109,2753
110,2753
111,2753
112,2753
113,2753
114,2753
115,2753
116,2753
117,2753
118,2753
119,2753
120,2753
121,2753
122,2753
123,2753
124,2753
125,2753
126,2753
127,2753
128,2753
129,2753
130,2753
131,2753
132,2753
133,2753
134,2753
135,2753
136,2753
137,2753
138,2753
139,2753
140,2753
141,2753
142,2753
143,2753
144,2753
145,2753
146,2753
147,2753
148,2753
149,2753
150,2753
151,2753
152,2753
153,2753
154,2753
155,2753
156,2753
157,2753
158,2753
159,2753
160,2753
161,2753
162,2753
163,2753
164,2753
165,2753
166,2753
167,2753
168,2753
169,2753
170,2753
171,2753
172,2753
173,2753
174,2753
175,2753
176,2753
177,2753
178,2753
179,2753
180,2753
181,2753
182,2753
183,2753
184,2753
185,2753
186,2753
187,2753
188,2753
189,2753
190,2753
191,2753
192,2753
193,2753
194,2753
195,2753
196,2753
197,2753
198,2753
199,2753
200,2753
201,2753
202,2753
203,2753
204,2753
205,2753
206,2753
207,2753
208,2753
209,2753
210,2753
211,2753
212,2753
213,2753
214,2753
215,2753
216,2753
217,2753
218,2753
219,2753
220,2753
221,2753
222,2753
223,2753
224,2753
225,2753
226,2753
227,2753
228,2753
229,2753
230,2753
231,2753
232,2753
233,2753
234,2753
235,2753
236,2753
237,2753
238,2753
239,2753
240,2753
241,2753
242,2753
243,2753
244,2753
245,2753
246,2753
247,2753
248,2753
249,2753
250,2753
251,2753
252,2753
253,2753
254,2753
255,2753
256,2753
257,2753
258,2753
259,2753
260,2753
261,2753
262,2753
263,2753
264,2753
265,2753
266,2753
267,2753
268,2753
269,2753
270,2753
271,2753
272,2753
273,2753
274,2753
275,2753
276,2753
277,2753
278,2753
279,2753
280,2753
281,2753
282,2753
283,2753
284,2753
285,2753
286,2753
287,2753
288,2753
289,2753
290,2753
291,2753
292,2753
293,2753
294,2753
295,2753
296,2753
297,2753
298,2753
299,2753
300,2753
301,2753
302,2753
303,2753
304,2753
305,2753
306,2753
307,2753
308,2753
309,2753
310,2753
311,2753
312,2753
313,2753
314,2753
315,2753
316,2753
317,2753
318,2753
319,2753
320,2753
321,2753
322,2753
323,2753
324,2753
325,2753
326,2753
327,2753
328,2753
329,2753
330,2753
331,2753
332,2753
333,2753
334,2753
335,2753
336,2753
337,2753
338,2753
339,2753
340,2753
341,2753
342,2753
343,2753
344,2753
345,2753
346,2753
347,2753
348,2753
349,2753
350,2753
351,2753
352,2753
353,2753
354,2753
355,2753
356,2753
357,2753
358,2753
359,2753
360,2753
361,2753
362,2753
363,2753
364,2753
365,2753
366,2753
367,2753
368,2753
369,2753
370,2753
371,2753
372,2753
373,2753
374,2753
375,2753
376,2753
377,2753
378,2753
379,2753
380,2753
381,2753
382,2753
383,2753
384,2753
385,2753
386,2753
387,2753
388,2753
389,2753
390,2753
391,2753
392,2753
393,2753
394,2753
395,2753
396,2753
397,2753
398,2753
399,2753
400,2753
401,2753
402,2753
403,2753
404,2753
405,2753
406,2753
407,2753
408,2753
409,2753
410,2753
411,2753
412,2753
413,2753
414,2753
415,2753
416,2753
417,2753
418,2753
419,2753
420,2753
421,2753
422,2753
423,2753
424,2753
425,2753
426,2753
427,2753
428,2753
429,2753
430,2753
431,2753
432,2753
433,2753
434,2753
435,2753
436,2753
437,2753
438,2753
439,2753
440,2753
441,2753
442,2753
443,2753
444,2753
445,2753
446,2753
447,2753
448,2753
449,2753
450,2753
451,2753
452,2753
453,2753
454,2753
455,2753
456,2753
457,2753
458,2753
459,2753
460,2753
461,2753
462,2753
463,2753
464,2753
465,2753
466,2753
467,2753
468,2753
469,2753
470,2753
471,2753
472,2753
473,2753
474,2753
475,2753
476,2753
477,2753
478,2753
479,2753
480,2753
481,2753
482,2753
483,2753
484,2753
485,2753
486,2753
487,2753
488,2753
489,2753
490,2753
491,2753
492,2753
493,2753
494,2753
495,2753
496,2753
497,2753
498,2753
499,2753
500,2753
