1,2
2,3
3,6
4,9
5,9
6,11
7,13
8,14
9,16
10,21
11,27
12,31
13,39
14,51
15,70
16,80
17,93
18,120
19,131
20,152
21,165
22,177
23,193
24,208
25,243
26,271
27,290
28,313
29,338
30,360
31,379
32,396
33,423
34,455
35,475
36,487
37,511
38,549
39,589
40,629
41,667
42,698
43,745
44,768
45,810
46,856
47,911
48,971
49,1014
50,1067
51,1112
52,1167
53,1233
54,1292
55,1328
56,1396
57,1448
58,1492
59,1531
60,1585
61,1645
62,1688
63,1741
64,1833
65,1900
66,1966
67,2045
68,2115
69,2176
70,2231
71,2290
72,2355
73,2437
74,2486
75,2566
76,2639
77,2718
78,2792
79,2865
80,2933
81,3025
82,3113
83,3183
84,3252
85,3352
86,3435
87,3524
88,3624
89,3713
90,3811
91,3917
92,4023
93,4119
94,4227
95,4338
96,4424
97,4517
98,4627
99,4719
100,4807
101,4894
102,4981
103,5095
104,5210
105,5326
106,5447
107,5546
108,5666
109,5785
110,5892
111,6014
112,6109
113,6209
114,6306
115,6384
116,6471
117,6545
118,6610
119,6674
120,6746
121,6818
122,6898
123,6983
124,7056
125,7121
126,7187
127,7243
128,7298
129,7348
130,7389
131,7444
132,7488
133,7539
134,7584
135,7631
136,7654
137,7676
138,7693
139,7713
140,7738
141,7761
142,7779
143,7792
144,7805
145,7814
146,7821
147,7833
148,7843
149,7859
150,7864
151,7877
152,7888
153,7897
154,7907
155,7914
156,7918
157,7919
158,7926
