1,2
2,3
3,10
4,14
5,16
6,22
7,32
8,43
9,47
10,60
11,72
12,81
13,90
14,96
15,102
16,116
17,128
18,135
19,141
20,151
21,163
22,181
23,206
24,225
25,241
26,260
27,276
28,293
29,308
30,324
31,347
32,374
33,396
34,413
35,431
36,456
37,477
38,504
39,530
40,551
41,584
42,619
43,660
44,691
45,735
46,763
47,807
48,848
49,890
50,926
51,966
52,1016
53,1060
54,1108
55,1152
56,1194
57,1255
58,1300
59,1345
60,1400
61,1451
62,1503
63,1570
64,1636
65,1690
66,1756
67,1815
68,1874
69,1941
70,2001
71,2083
72,2153
73,2219
74,2277
75,2360
76,2433
77,2524
78,2604
79,2678
80,2765
81,2828
82,2912
83,2977
84,3039
85,3112
86,3183
87,3276
88,3332
89,3418
90,3496
91,3560
92,3638
93,3695
94,3746
95,3822
96,3920
97,4013
98,4096
99,4173
100,4259
101,4335
102,4434
103,4510
104,4626
105,4737
106,4823
107,4912
108,5013
109,5090
110,5203
111,5356
112,5480
113,5597
114,5693
115,5801
116,5885
117,5977
118,6074
119,6203
120,6322
121,6423
122,6518
123,6615
124,6731
125,6831
126,6925
127,7012
128,7103
129,7179
130,7242
131,7301
132,7373
133,7429
134,7481
135,7527
136,7572
137,7625
138,7665
139,7714
140,7752
141,7787
142,7800
143,7826
144,7866
145,7891
146,7911
147,7933
148,7952
149,7969
150,7996
151,8019
152,8027
153,8036
154,8038
155,8045
156,8047
157,8049
158,8050
159,8052
160,8053
161,8053
162,8054
