1,2
2,3
3,6
4,12
5,15
6,21
7,23
8,25
9,30
10,33
11,40
12,45
13,53
14,58
15,65
16,72
17,81
18,90
19,100
20,117
21,124
22,142
23,157
24,180
25,215
26,240
27,267
28,293
29,308
30,334
31,363
32,398
33,440
34,488
35,526
36,558
37,590
38,618
39,650
40,699
41,740
42,778
43,804
44,824
45,859
46,884
47,910
48,938
49,971
50,1010
51,1044
52,1092
53,1127
54,1164
55,1209
56,1272
57,1318
58,1375
59,1417
60,1466
61,1512
62,1564
63,1600
64,1631
65,1689
66,1726
67,1776
68,1829
69,1890
70,1949
71,2005
72,2074
73,2141
74,2199
75,2254
76,2311
77,2360
78,2407
79,2469
80,2523
81,2584
82,2594
83,2604
84,2610
85,2622
86,2631
87,2643
88,2652
89,2659
90,2667
91,2680
92,2693
93,2705
94,2715
95,2731
96,2749
97,2765
98,2782
99,2790
100,2801
101,2824
102,2845
103,2857
104,2871
105,2883
106,2907
107,2928
108,2953
109,2976
110,2998
111,3013
112,3038
113,3052
114,3078
115,3089
116,3101
117,3116
118,3126
119,3146
120,3164
121,3186
122,3207
123,3225
124,3243
125,3256
126,3284
127,3308
128,3323
129,3341
130,3358
131,3375
132,3392
133,3418
134,3441
135,3465
136,3487
137,3513
138,3534
139,3561
140,3586
141,3611
142,3631
143,3651
144,3678
145,3695
146,3715
147,3730
148,3757
149,3780
150,3805
151,3829
152,3847
153,3865
154,3887
155,3906
156,3922
157,3948
158,3970
159,3994
160,4018
161,4044
162,4069
163,4100
164,4131
165,4160
166,4190
167,4219
168,4241
169,4265
170,4294
171,4324
172,4361
173,4387
174,4418
175,4449
176,4476
177,4505
178,4537
179,4574
180,4602
181,4622
182,4648
183,4680
184,4715
185,4752
186,4777
187,4808
188,4835
189,4867
190,4890
191,4912
192,4943
193,4978
194,5006
195,5036
196,5073
197,5101
198,5132
199,5155
200,5185
201,5219
202,5254
203,5289
204,5318
205,5346
206,5374
207,5398
208,5432
209,5463
210,5489
211,5521
212,5549
213,5589
214,5622
215,5656
216,5687
217,5716
218,5751
219,5791
220,5825
221,5863
222,5888
223,5914
224,5949
225,5977
226,6014
227,6043
228,6076
229,6113
230,6146
231,6176
232,6202
233,6228
234,6253
235,6276
236,6306
237,6335
238,6362
239,6385
240,6414
241,6439
242,6463
243,6491
244,6528
245,6564
246,6589
247,6609
248,6639
249,6663
250,6683
251,6708
252,6727
253,6742
254,6769
255,6794
256,6811
257,6830
258,6856
259,6874
260,6891
261,6908
262,6930
263,6951
264,6962
265,6979
266,6992
267,7016
268,7034
269,7047
270,7068
271,7088
272,7106
273,7124
274,7134
275,7154
276,7173
277,7195
278,7209
279,7226
280,7246
281,7270
282,7291
283,7309
284,7321
285,7340
286,7349
287,7358
288,7365
289,7380
290,7388
291,7400
292,7409
293,7415
294,7421
295,7440
296,7451
297,7460
298,7471
299,7485
300,7497
301,7514
302,7528
303,7538
304,7544
305,7553
306,7558
307,7568
308,7582
309,7591
310,7604
311,7612
312,7626
313,7639
314,7649
315,7658
316,7664
317,7672
318,7683
319,7691
320,7696
321,7705
322,7715
323,7724
324,7732
325,7740
326,7745
327,7749
328,7757
329,7759
330,7762
331,7764
332,7767
333,7776
334,7782
335,7789
336,7795
337,7800
338,7803
339,7808
340,7811
341,7821
342,7823
343,7826
344,7830
345,7835
346,7839
347,7844
348,7852
349,7854
350,7857
351,7859
352,7862
353,7866
354,7868
355,7871
356,7874
357,7878
358,7881
359,7884
360,7887
361,7891
362,7894
363,7897
364,7898
365,7900
366,7900
367,7901
368,7901
369,7903
370,7904
371,7905
372,7905
373,7906
374,7907
375,7908
376,7909
377,7910
378,7910
379,7911
380,7914
381,7914
382,7914
383,7914
384,7915
385,7915
386,7915
387,7916
388,7917
389,7917
390,7917
391,7917
392,7918
393,7918
394,7918
395,7918
396,7918
397,7919
